INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2016-02-06T17:00:00-00:00,2016-02-06T18:00:00-00:00,1,2016-02-06,10,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,10024,DAM,54
2016-02-06T15:00:00-00:00,2016-02-06T16:00:00-00:00,1,2016-02-06,8,0,DAM,SCE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.2,9658,DAM,54
2016-02-06T14:00:00-00:00,2016-02-06T15:00:00-00:00,1,2016-02-06,7,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1948.13,DAM,55
2016-02-06T08:00:00-00:00,2016-02-06T09:00:00-00:00,1,2016-02-06,1,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1880.7,DAM,55
2016-02-06T23:00:00-00:00,2016-02-07T00:00:00-00:00,1,2016-02-06,16,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2144.77,DAM,55
2016-02-06T18:00:00-00:00,2016-02-06T19:00:00-00:00,1,2016-02-06,11,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2101.63,DAM,55
2016-02-06T20:00:00-00:00,2016-02-06T21:00:00-00:00,1,2016-02-06,13,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2095.89,DAM,55
2016-02-07T07:00:00-00:00,2016-02-07T08:00:00-00:00,1,2016-02-06,24,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2019.89,DAM,55
2016-02-07T06:00:00-00:00,2016-02-07T07:00:00-00:00,1,2016-02-06,23,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2205.92,DAM,55
2016-02-07T04:00:00-00:00,2016-02-07T05:00:00-00:00,1,2016-02-06,21,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2510.95,DAM,55
2016-02-07T03:00:00-00:00,2016-02-07T04:00:00-00:00,1,2016-02-06,20,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2603.48,DAM,55
2016-02-06T22:00:00-00:00,2016-02-06T23:00:00-00:00,1,2016-02-06,15,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2121.92,DAM,55
2016-02-07T00:00:00-00:00,2016-02-07T01:00:00-00:00,1,2016-02-06,17,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2245.24,DAM,55
2016-02-06T19:00:00-00:00,2016-02-06T20:00:00-00:00,1,2016-02-06,12,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2089,DAM,55
2016-02-06T15:00:00-00:00,2016-02-06T16:00:00-00:00,1,2016-02-06,8,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2013.73,DAM,55
2016-02-06T17:00:00-00:00,2016-02-06T18:00:00-00:00,1,2016-02-06,10,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2108.46,DAM,55
2016-02-07T05:00:00-00:00,2016-02-07T06:00:00-00:00,1,2016-02-06,22,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2383.21,DAM,55
2016-02-07T02:00:00-00:00,2016-02-07T03:00:00-00:00,1,2016-02-06,19,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2650.84,DAM,55
2016-02-06T21:00:00-00:00,2016-02-06T22:00:00-00:00,1,2016-02-06,14,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2095,DAM,55
2016-02-07T01:00:00-00:00,2016-02-07T02:00:00-00:00,1,2016-02-06,18,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2483.18,DAM,55
2016-02-06T16:00:00-00:00,2016-02-06T17:00:00-00:00,1,2016-02-06,9,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,2105.35,DAM,55
2016-02-06T13:00:00-00:00,2016-02-06T14:00:00-00:00,1,2016-02-06,6,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1834.06,DAM,55
2016-02-06T12:00:00-00:00,2016-02-06T13:00:00-00:00,1,2016-02-06,5,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1757.35,DAM,55
2016-02-06T11:00:00-00:00,2016-02-06T12:00:00-00:00,1,2016-02-06,4,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1727.55,DAM,55
2016-02-06T10:00:00-00:00,2016-02-06T11:00:00-00:00,1,2016-02-06,3,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1749.81,DAM,55
2016-02-06T09:00:00-00:00,2016-02-06T10:00:00-00:00,1,2016-02-06,2,0,DAM,SDGE-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.4,1799.11,DAM,55
2016-02-06T18:00:00-00:00,2016-02-06T19:00:00-00:00,1,2016-02-06,11,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,65.71,DAM,56
2016-02-06T14:00:00-00:00,2016-02-06T15:00:00-00:00,1,2016-02-06,7,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,90.85,DAM,56
2016-02-06T23:00:00-00:00,2016-02-07T00:00:00-00:00,1,2016-02-06,16,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,50.16,DAM,56
2016-02-07T01:00:00-00:00,2016-02-07T02:00:00-00:00,1,2016-02-06,18,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,56.4,DAM,56
2016-02-06T09:00:00-00:00,2016-02-06T10:00:00-00:00,1,2016-02-06,2,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,65.17,DAM,56
2016-02-06T20:00:00-00:00,2016-02-06T21:00:00-00:00,1,2016-02-06,13,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,54.4,DAM,56
2016-02-07T00:00:00-00:00,2016-02-07T01:00:00-00:00,1,2016-02-06,17,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,52.14,DAM,56
2016-02-07T07:00:00-00:00,2016-02-07T08:00:00-00:00,1,2016-02-06,24,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,60.5,DAM,56
2016-02-06T08:00:00-00:00,2016-02-06T09:00:00-00:00,1,2016-02-06,1,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,64.25,DAM,56
2016-02-06T12:00:00-00:00,2016-02-06T13:00:00-00:00,1,2016-02-06,5,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,75.26,DAM,56
2016-02-06T17:00:00-00:00,2016-02-06T18:00:00-00:00,1,2016-02-06,10,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,73.96,DAM,56
2016-02-07T03:00:00-00:00,2016-02-07T04:00:00-00:00,1,2016-02-06,20,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,62.82,DAM,56
2016-02-06T16:00:00-00:00,2016-02-06T17:00:00-00:00,1,2016-02-06,9,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,83.11,DAM,56
2016-02-06T11:00:00-00:00,2016-02-06T12:00:00-00:00,1,2016-02-06,4,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,71.35,DAM,56
2016-02-06T13:00:00-00:00,2016-02-06T14:00:00-00:00,1,2016-02-06,6,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,82.19,DAM,56
2016-02-07T04:00:00-00:00,2016-02-07T05:00:00-00:00,1,2016-02-06,21,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,62.84,DAM,56
2016-02-07T06:00:00-00:00,2016-02-07T07:00:00-00:00,1,2016-02-06,23,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,61.22,DAM,56
2016-02-06T10:00:00-00:00,2016-02-06T11:00:00-00:00,1,2016-02-06,3,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,68.28,DAM,56
2016-02-06T19:00:00-00:00,2016-02-06T20:00:00-00:00,1,2016-02-06,12,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,58.34,DAM,56
2016-02-06T21:00:00-00:00,2016-02-06T22:00:00-00:00,1,2016-02-06,14,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,51.98,DAM,56
2016-02-07T02:00:00-00:00,2016-02-07T03:00:00-00:00,1,2016-02-06,19,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,59.87,DAM,56
2016-02-06T15:00:00-00:00,2016-02-06T16:00:00-00:00,1,2016-02-06,8,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,91.8,DAM,56
2016-02-07T05:00:00-00:00,2016-02-07T06:00:00-00:00,1,2016-02-06,22,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,62.4,DAM,56
2016-02-06T22:00:00-00:00,2016-02-06T23:00:00-00:00,1,2016-02-06,15,0,DAM,VEA-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.5,50.13,DAM,56
2016-02-08T07:00:00-00:00,2016-02-08T08:00:00-00:00,1,2016-02-07,24,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20863.39,DAM,57
2016-02-07T12:00:00-00:00,2016-02-07T13:00:00-00:00,1,2016-02-07,5,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,18704.97,DAM,57
2016-02-07T15:00:00-00:00,2016-02-07T16:00:00-00:00,1,2016-02-07,8,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20800.63,DAM,57
2016-02-08T02:00:00-00:00,2016-02-08T03:00:00-00:00,1,2016-02-07,19,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26693.95,DAM,57
2016-02-07T14:00:00-00:00,2016-02-07T15:00:00-00:00,1,2016-02-07,7,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20264.3,DAM,57
2016-02-08T04:00:00-00:00,2016-02-08T05:00:00-00:00,1,2016-02-07,21,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26058.27,DAM,57
2016-02-08T03:00:00-00:00,2016-02-08T04:00:00-00:00,1,2016-02-07,20,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,26521.42,DAM,57
2016-02-07T23:00:00-00:00,2016-02-08T00:00:00-00:00,1,2016-02-07,16,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22777.92,DAM,57
2016-02-07T20:00:00-00:00,2016-02-07T21:00:00-00:00,1,2016-02-07,13,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22627.8,DAM,57
2016-02-07T13:00:00-00:00,2016-02-07T14:00:00-00:00,1,2016-02-07,6,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19450.51,DAM,57
2016-02-07T11:00:00-00:00,2016-02-07T12:00:00-00:00,1,2016-02-07,4,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,18597.23,DAM,57
2016-02-07T22:00:00-00:00,2016-02-07T23:00:00-00:00,1,2016-02-07,15,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22676.32,DAM,57
2016-02-07T19:00:00-00:00,2016-02-07T20:00:00-00:00,1,2016-02-07,12,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22874.53,DAM,57
2016-02-08T01:00:00-00:00,2016-02-08T02:00:00-00:00,1,2016-02-07,18,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,25021.97,DAM,57
2016-02-07T09:00:00-00:00,2016-02-07T10:00:00-00:00,1,2016-02-07,2,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,19261.93,DAM,57
2016-02-08T05:00:00-00:00,2016-02-08T06:00:00-00:00,1,2016-02-07,22,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,24697.12,DAM,57
2016-02-08T00:00:00-00:00,2016-02-08T01:00:00-00:00,1,2016-02-07,17,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,23202.63,DAM,57
2016-02-07T08:00:00-00:00,2016-02-07T09:00:00-00:00,1,2016-02-07,1,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,20171.37,DAM,57
2016-02-07T21:00:00-00:00,2016-02-07T22:00:00-00:00,1,2016-02-07,14,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22492.04,DAM,57
2016-02-07T18:00:00-00:00,2016-02-07T19:00:00-00:00,1,2016-02-07,11,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22730.71,DAM,57
2016-02-07T17:00:00-00:00,2016-02-07T18:00:00-00:00,1,2016-02-07,10,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22531.49,DAM,57
2016-02-07T16:00:00-00:00,2016-02-07T17:00:00-00:00,1,2016-02-07,9,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,21929.01,DAM,57
2016-02-07T10:00:00-00:00,2016-02-07T11:00:00-00:00,1,2016-02-07,3,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,18805.1,DAM,57
2016-02-08T06:00:00-00:00,2016-02-08T07:00:00-00:00,1,2016-02-07,23,0,DAM,CA ISO-TAC,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2,22743.56,DAM,57
2016-02-07T11:00:00-00:00,2016-02-07T12:00:00-00:00,1,2016-02-07,4,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3316.81,DAM,58
2016-02-08T01:00:00-00:00,2016-02-08T02:00:00-00:00,1,2016-02-07,18,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3770.74,DAM,58
2016-02-07T14:00:00-00:00,2016-02-07T15:00:00-00:00,1,2016-02-07,7,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3440.25,DAM,58
2016-02-07T08:00:00-00:00,2016-02-07T09:00:00-00:00,1,2016-02-07,1,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3434.59,DAM,58
2016-02-07T22:00:00-00:00,2016-02-07T23:00:00-00:00,1,2016-02-07,15,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3409.29,DAM,58
2016-02-07T18:00:00-00:00,2016-02-07T19:00:00-00:00,1,2016-02-07,11,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3424.15,DAM,58
2016-02-08T04:00:00-00:00,2016-02-08T05:00:00-00:00,1,2016-02-07,21,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3862.38,DAM,58
2016-02-08T02:00:00-00:00,2016-02-08T03:00:00-00:00,1,2016-02-07,19,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3897.75,DAM,58
2016-02-07T21:00:00-00:00,2016-02-07T22:00:00-00:00,1,2016-02-07,14,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3379.86,DAM,58
2016-02-07T17:00:00-00:00,2016-02-07T18:00:00-00:00,1,2016-02-07,10,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3438.7,DAM,58
2016-02-07T16:00:00-00:00,2016-02-07T17:00:00-00:00,1,2016-02-07,9,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3419.3,DAM,58
2016-02-08T05:00:00-00:00,2016-02-08T06:00:00-00:00,1,2016-02-07,22,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3748.25,DAM,58
2016-02-07T23:00:00-00:00,2016-02-08T00:00:00-00:00,1,2016-02-07,16,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3444.29,DAM,58
2016-02-07T19:00:00-00:00,2016-02-07T20:00:00-00:00,1,2016-02-07,12,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3405.18,DAM,58
2016-02-07T13:00:00-00:00,2016-02-07T14:00:00-00:00,1,2016-02-07,6,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3412.32,DAM,58
2016-02-07T09:00:00-00:00,2016-02-07T10:00:00-00:00,1,2016-02-07,2,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3360.66,DAM,58
2016-02-08T06:00:00-00:00,2016-02-08T07:00:00-00:00,1,2016-02-07,23,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3597.83,DAM,58
2016-02-07T15:00:00-00:00,2016-02-07T16:00:00-00:00,1,2016-02-07,8,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3389.93,DAM,58
2016-02-07T12:00:00-00:00,2016-02-07T13:00:00-00:00,1,2016-02-07,5,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3345.03,DAM,58
2016-02-07T10:00:00-00:00,2016-02-07T11:00:00-00:00,1,2016-02-07,3,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3319.95,DAM,58
2016-02-08T03:00:00-00:00,2016-02-08T04:00:00-00:00,1,2016-02-07,20,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3880.48,DAM,58
2016-02-08T00:00:00-00:00,2016-02-08T01:00:00-00:00,1,2016-02-07,17,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3545.93,DAM,58
2016-02-07T20:00:00-00:00,2016-02-07T21:00:00-00:00,1,2016-02-07,13,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3383.64,DAM,58
2016-02-08T07:00:00-00:00,2016-02-08T08:00:00-00:00,1,2016-02-07,24,0,DAM,NEVP,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,3431.42,DAM,58
2016-02-08T03:00:00-00:00,2016-02-08T04:00:00-00:00,1,2016-02-07,20,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5555.75,DAM,59
2016-02-08T06:00:00-00:00,2016-02-08T07:00:00-00:00,1,2016-02-07,23,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4927.27,DAM,59
2016-02-07T11:00:00-00:00,2016-02-07T12:00:00-00:00,1,2016-02-07,4,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4690.4,DAM,59
2016-02-07T18:00:00-00:00,2016-02-07T19:00:00-00:00,1,2016-02-07,11,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5095.15,DAM,59
2016-02-07T10:00:00-00:00,2016-02-07T11:00:00-00:00,1,2016-02-07,3,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4672.52,DAM,59
2016-02-07T15:00:00-00:00,2016-02-07T16:00:00-00:00,1,2016-02-07,8,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5139.76,DAM,59
2016-02-07T17:00:00-00:00,2016-02-07T18:00:00-00:00,1,2016-02-07,10,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5156.07,DAM,59
2016-02-07T21:00:00-00:00,2016-02-07T22:00:00-00:00,1,2016-02-07,14,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5031.01,DAM,59
2016-02-08T04:00:00-00:00,2016-02-08T05:00:00-00:00,1,2016-02-07,21,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5418.88,DAM,59
2016-02-08T07:00:00-00:00,2016-02-08T08:00:00-00:00,1,2016-02-07,24,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4787.86,DAM,59
2016-02-07T12:00:00-00:00,2016-02-07T13:00:00-00:00,1,2016-02-07,5,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4760.58,DAM,59
2016-02-07T14:00:00-00:00,2016-02-07T15:00:00-00:00,1,2016-02-07,7,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5025.25,DAM,59
2016-02-07T22:00:00-00:00,2016-02-07T23:00:00-00:00,1,2016-02-07,15,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5046.98,DAM,59
2016-02-07T16:00:00-00:00,2016-02-07T17:00:00-00:00,1,2016-02-07,9,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5157.21,DAM,59
2016-02-08T02:00:00-00:00,2016-02-08T03:00:00-00:00,1,2016-02-07,19,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5621.97,DAM,59
2016-02-07T08:00:00-00:00,2016-02-07T09:00:00-00:00,1,2016-02-07,1,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4729.66,DAM,59
2016-02-07T13:00:00-00:00,2016-02-07T14:00:00-00:00,1,2016-02-07,6,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4888.34,DAM,59
2016-02-07T23:00:00-00:00,2016-02-08T00:00:00-00:00,1,2016-02-07,16,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5134.22,DAM,59
2016-02-08T01:00:00-00:00,2016-02-08T02:00:00-00:00,1,2016-02-07,18,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5587.22,DAM,59
2016-02-07T09:00:00-00:00,2016-02-07T10:00:00-00:00,1,2016-02-07,2,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,4685.51,DAM,59
2016-02-07T20:00:00-00:00,2016-02-07T21:00:00-00:00,1,2016-02-07,13,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5026.41,DAM,59
2016-02-08T00:00:00-00:00,2016-02-08T01:00:00-00:00,1,2016-02-07,17,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5318.38,DAM,59
2016-02-07T19:00:00-00:00,2016-02-07T20:00:00-00:00,1,2016-02-07,12,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5090.04,DAM,59
2016-02-08T05:00:00-00:00,2016-02-08T06:00:00-00:00,1,2016-02-07,22,0,DAM,PACE,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,5170.17,DAM,59
2016-02-07T18:00:00-00:00,2016-02-07T19:00:00-00:00,1,2016-02-07,11,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2460.4,DAM,60
2016-02-07T13:00:00-00:00,2016-02-07T14:00:00-00:00,1,2016-02-07,6,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2078.73,DAM,60
2016-02-08T02:00:00-00:00,2016-02-08T03:00:00-00:00,1,2016-02-07,19,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2531.12,DAM,60
2016-02-07T16:00:00-00:00,2016-02-07T17:00:00-00:00,1,2016-02-07,9,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2510.8,DAM,60
2016-02-07T12:00:00-00:00,2016-02-07T13:00:00-00:00,1,2016-02-07,5,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1971.02,DAM,60
2016-02-07T09:00:00-00:00,2016-02-07T10:00:00-00:00,1,2016-02-07,2,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1917.62,DAM,60
2016-02-08T06:00:00-00:00,2016-02-08T07:00:00-00:00,1,2016-02-07,23,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2183.51,DAM,60
2016-02-08T04:00:00-00:00,2016-02-08T05:00:00-00:00,1,2016-02-07,21,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2481.59,DAM,60
2016-02-07T22:00:00-00:00,2016-02-07T23:00:00-00:00,1,2016-02-07,15,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2153.52,DAM,60
2016-02-07T15:00:00-00:00,2016-02-07T16:00:00-00:00,1,2016-02-07,8,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2404.24,DAM,60
2016-02-07T10:00:00-00:00,2016-02-07T11:00:00-00:00,1,2016-02-07,3,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1906.39,DAM,60
2016-02-07T19:00:00-00:00,2016-02-07T20:00:00-00:00,1,2016-02-07,12,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2367.09,DAM,60
2016-02-07T11:00:00-00:00,2016-02-07T12:00:00-00:00,1,2016-02-07,4,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1918.05,DAM,60
2016-02-08T01:00:00-00:00,2016-02-08T02:00:00-00:00,1,2016-02-07,18,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2402.69,DAM,60
2016-02-07T08:00:00-00:00,2016-02-07T09:00:00-00:00,1,2016-02-07,1,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,1966.17,DAM,60
2016-02-07T23:00:00-00:00,2016-02-08T00:00:00-00:00,1,2016-02-07,16,0,DAM,PACW,Demand Forecast Day Ahead,SYS_FCST_DA_MW,2.8,2137.52,DAM,60
